"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.344649213E2,-3.036902845E-1,-2.205592155E0,1.675970078E0
3.345649213E2,-4.171386957E-1,-5.741050243E-1,-8.811693192E-1
3.346649212E2,-2.578797936E-2,8.080495596E-1,-2.973580360E0
3.347649212E2,2.415746450E-2,-1.504269540E-1,-1.137161255E-1
3.348649212E2,7.184065580E-1,1.432776451E-1,2.342763901E0
3.349649212E2,-3.341733217E-1,-1.901255488E0,3.186699867E0
3.350649216E2,-8.912270069E-1,-1.463402987E0,-1.086843491E0
3.351649216E2,-1.205571175E0,6.769556999E-1,-3.544911385E0
3.352647133E2,3.666064441E-1,-6.548313498E-1,-2.130369186E0
3.353647133E2,5.910221934E-1,-6.434507370E-1,1.547552109E0
3.354647133E2,1.266696692E0,-1.254280925E0,2.587602615E0
3.355647139E2,1.217195749E0,-1.130426288E0,-3.469638824E-1
3.356647139E2,2.127236575E-1,3.792648911E-1,-2.949873924E0
3.357647139E2,2.474218607E-1,6.319763660E-1,-1.326586723E0
3.358647140E2,5.033491850E-1,2.605917454E-1,1.410812378E0
3.359647140E2,-5.919784307E-2,-6.313546300E-1,1.694136620E0
3.360647140E2,-4.780842662E-1,-2.530656815E0,6.254901886E-1
3.361647140E2,-2.547917068E-1,-3.047964573E-1,-2.758277893E0
3.362647140E2,1.207750961E-1,8.343782425E-1,-2.488700867E0
3.363647140E2,-7.295882702E-2,-8.208337426E-1,2.316541672E0
3.364647140E2,-3.176646829E-1,1.314640641E-1,2.750125885E0
3.365647147E2,2.249590755E-1,-2.313673973E0,1.027731895E0
3.366647147E2,-5.764618516E-1,-5.169814825E-2,-3.562069416E0
3.367647147E2,4.969609976E-1,5.941255093E-1,-3.449886799E0
3.368647147E2,3.916835785E-2,-9.355938435E-2,6.846113205E-1
3.369647147E2,-3.074472547E-1,-5.870826244E-1,3.644138336E0
3.370647146E2,-8.611138463E-1,-2.129964113E0,1.169162750E0
3.371647146E2,-2.759097517E-1,-4.911436141E-1,-2.692049980E0
3.372647147E2,-6.043817997E-1,6.503738165E-1,-2.003499031E0
3.373647147E2,3.062137216E-2,-3.259357810E-1,9.032640457E-1
3.374647148E2,-7.710982561E-1,-5.763955116E-1,3.774667740E0
3.375647148E2,-6.085610986E-1,-2.041702271E0,1.196887016E0
3.376647148E2,-1.557650417E-2,-2.708691955E-1,-2.823482037E0
3.377647148E2,-8.470416069E-2,4.424444437E-1,-2.530335903E0
3.378647148E2,-2.639802694E-1,-3.267583251E-2,9.033527374E-1
3.379647148E2,-7.691015601E-1,-1.577804327E0,4.455753326E0
3.380647145E2,-2.809762955E-3,-1.503097296E0,2.164325714E0
3.381647145E2,8.030394316E-1,-1.319548130E0,-1.420790672E0
3.382647145E2,1.496495605E-1,3.691770434E-1,-2.891021252E0
3.383647145E2,1.563762426E-1,-4.815560579E-1,7.975006104E-2
3.384647145E2,2.144237161E-1,-1.116701126E0,2.654189110E0
3.385647145E2,1.033548474E0,-2.042264938E0,3.140949249E0
3.386647145E2,5.415022969E-1,-6.442204714E-1,-7.857313156E-1
3.387647145E2,-4.883575439E-2,8.537622690E-1,-3.855425835E0
3.388647145E2,5.287993550E-1,6.482090354E-1,-1.805944443E-1
3.389647145E2,-7.378953695E-2,-1.290447950E0,4.918324471E0
3.390647145E2,-5.720305443E-2,-9.682470560E-1,1.916824341E0
3.391647145E2,5.881115198E-1,-2.299088240E0,-2.847003937E-2
3.392647145E2,-3.086479306E-1,3.071830273E-1,-2.892573357E0
3.393647145E2,2.504936755E-1,3.734104633E-1,-2.241275311E0
3.394647145E2,-4.900234342E-1,-1.722223282E0,3.815321922E0
3.395647145E2,1.112825394E0,-1.262099504E0,3.266765594E0
3.396647145E2,9.790836573E-1,-1.409918189E0,5.424585342E-1
3.397647145E2,-1.081454158E-1,7.597492337E-1,-4.456408024E0
3.398647145E2,3.596243262E-2,9.038664699E-1,-1.587817192E0
3.399647145E2,-1.157243252E0,-8.688942790E-1,5.017157555E0
3.400647146E2,2.796658278E-1,-5.928114057E-1,2.808558464E0
3.401647146E2,-4.700440168E-2,-1.900737524E0,-3.811149597E-1
3.402647145E2,-2.164700031E-1,6.157862544E-1,-4.033304691E0
3.403647145E2,2.212560773E-1,7.426440716E-3,-2.663946629E0
3.404647144E2,5.153070092E-1,-1.341401100E0,1.409246445E0
3.405647144E2,6.684863567E-1,-5.296317339E-1,2.189964294E0
3.406647144E2,1.319943666E0,-1.918697357E0,1.671978951E0
3.407647143E2,9.741279483E-2,3.013755679E-1,-3.721522808E0
3.408647143E2,4.968927801E-2,8.505276442E-1,-3.387781620E0
3.409647143E2,3.684027791E-1,8.123167157E-1,1.725192070E0
3.410647143E2,-4.833408594E-1,-8.920143247E-1,1.899890900E0
3.411647143E2,3.684906363E-1,-2.760781765E0,1.312445641E0
3.412647143E2,-1.446059227E0,2.459037900E-1,-3.700017929E0
3.413642626E2,-1.200260162E0,-5.105711222E-1,-2.874841213E0
3.414642626E2,6.618539095E-1,2.060631514E-1,-1.763086319E-1
3.415642626E2,-6.508779526E-1,-5.319178104E-3,3.241601944E0
3.416642626E2,-4.457376897E-1,-3.830609322E0,3.429521561E0
3.417642626E2,1.626405865E-1,4.536889195E-1,-3.273535252E0
3.418642625E2,1.642044485E-1,9.208926558E-1,-3.293348312E0
3.419642625E2,7.735112309E-2,-4.121385217E-1,1.408703804E0
3.420642625E2,-9.324339628E-1,-7.199307680E-1,3.077875137E0
3.421642625E2,8.879345655E-2,-1.582967758E0,1.498493195E0
3.422642626E2,3.422339857E-1,-1.269699931E0,-3.114195824E0
3.423642626E2,-5.061477423E-1,-2.221857905E-1,-2.936194420E0
3.424642626E2,-6.801164895E-2,-4.695115089E-1,4.382390976E-1
3.425642626E2,-1.372371912E-1,-1.640773416E-1,3.373011589E0
3.426642626E2,-2.527187765E-1,-3.383029461E0,2.651139259E0
3.427642619E2,3.168504834E-1,4.804965258E-1,-3.104922295E0
3.428642619E2,2.370452583E-1,6.096631885E-1,-3.294658661E0
3.429642619E2,5.361215770E-2,-2.119623572E-1,9.270095825E-1
3.430642618E2,-2.812117338E-1,-1.089017153E0,3.737605095E0
3.431642618E2,-1.167328358E0,-1.980896473E0,1.362758636E0
3.432642617E2,-1.381806135E-1,-7.744272947E-1,-1.897621155E0
3.433644054E2,-5.119863153E-1,3.498468101E-1,-3.532643318E0
3.434644054E2,-2.394639850E-1,-7.539701462E-1,1.062709808E0
3.435644055E2,-2.081105262E-1,-4.282951653E-1,3.362174988E0
3.436644055E2,-2.762117088E-1,-2.537735224E0,3.990928650E0
3.437644055E2,7.980620861E-1,-2.326705158E-1,-2.395007133E0
3.438644056E2,7.945013791E-2,6.518443823E-1,-3.360822201E0
3.439644056E2,1.891366392E-1,-4.249030948E-1,8.728332520E-1
3.440644056E2,4.993849695E-1,-1.353841782E0,2.339414597E0
3.441644056E2,-1.128479242E-1,-2.023748636E0,3.155337334E0
3.442644056E2,2.601632476E-1,-5.883435011E-1,-1.446914673E-2
3.443644056E2,5.728885531E-2,7.430806756E-1,-2.564887524E0
3.444644056E2,-6.456202269E-1,-1.340472549E-1,7.278947830E-1
3.445644056E2,-3.188115358E-1,-1.428085446E0,2.363286972E0
3.446644056E2,1.988380671E0,-1.880575895E0,3.116633415E0
3.447644056E2,1.215454936E0,-3.272504508E-1,-1.190225601E0
3.448644057E2,-2.462643981E-1,6.610690355E-1,-2.871742725E0
3.449644057E2,1.971460283E-1,3.780498505E-1,-9.354181290E-1
3.450644057E2,-6.766222715E-1,-1.768066168E0,4.556141853E0
3.451644057E2,-3.132432699E-1,-1.841850758E0,2.571812630E0
3.452643947E2,1.329828978E0,-5.988111496E-1,-1.084619522E0
3.453643947E2,-3.986091614E-1,8.314991742E-2,-2.427898884E0
3.454643947E2,1.144413590E0,3.621271998E-2,-4.056987762E-1
3.455643947E2,1.222509146E-2,-1.823265076E0,4.166537285E0
3.456643947E2,4.885230064E-1,-2.551947117E0,2.768523216E0
3.457643953E2,1.210081220E0,-1.220007777E0,-7.126731873E-1
3.458643953E2,4.679783881E-1,1.258731008E0,-4.258453369E0
3.459643953E2,-2.657081485E-1,2.322887927E-1,7.256889343E-2
3.460643954E2,4.240123630E-1,-1.007205129E0,3.893858910E0
3.461643954E2,-1.668955088E-1,-1.966165304E0,2.095794678E0
3.462643954E2,4.135350585E-1,-1.495806217E0,-1.312187195E0
3.463643954E2,-7.856215239E-1,3.090038300E-1,-2.823050022E0
3.464643954E2,1.187621355E0,6.122213006E-1,-1.646140099E0
3.465643953E2,1.648774743E-1,-1.574734449E0,2.257534981E0
3.466643956E2,1.802555025E-1,-2.142176151E0,4.369848251E0
3.467643956E2,1.282206059E0,-1.128539681E0,-1.126716614E0
3.468643955E2,-3.666451573E-1,7.019636035E-1,-4.655665874E0
3.469643955E2,5.373576880E-1,3.665914237E-1,-1.597742081E0
3.470643956E2,2.770809233E-1,-8.712388277E-1,4.409443855E0
3.471643956E2,-7.228055596E-1,-2.261085272E0,2.769260406E0
3.472643956E2,1.777824163E-1,-1.510779142E0,-5.961217880E-1
3.473643956E2,3.504759073E-2,8.175711036E-1,-3.853559017E0
3.474643956E2,4.245018959E-2,-3.983947039E-1,-4.427518845E-1
3.475643955E2,3.024735749E-1,-1.402022719E0,2.436800957E0
3.476643955E2,2.847783566E-1,-2.092506886E0,4.325303078E0
3.477643955E2,1.224971294E0,-1.101780891E0,-1.011539459E0
3.478643955E2,4.548552632E-1,8.731320500E-1,-4.352731228E0
3.479643955E2,6.627291441E-2,-3.185478747E-1,6.067972183E-1
3.480643955E2,4.513151944E-1,-5.465236306E-1,3.051137924E0
3.481643955E2,-3.660042286E-1,-1.125678420E0,1.392487526E0
3.482643955E2,1.051868200E0,-1.556479931E0,-9.905309677E-1
3.483643955E2,1.224817634E-1,4.479289055E-4,-3.189697266E0
3.484643955E2,5.993317366E-1,3.094636202E-1,-1.175797462E0
3.485643955E2,2.363978028E-1,-1.157581568E0,2.089475632E0
3.486643955E2,8.363732100E-1,-1.158068180E0,8.235387802E-1
3.487643949E2,1.444714785E0,-1.489472032E0,6.602506638E-1
3.488643949E2,-9.759281874E-1,6.820566654E-1,-2.523331165E0
3.489643949E2,5.371847153E-1,6.821304560E-1,-2.611848831E0
3.490643949E2,-1.770369411E-1,-9.531526566E-1,1.852094650E0
3.491643949E2,7.276650667E-1,-1.740249872E0,2.693892479E0
3.492643949E2,-1.379193068E-1,-1.671720266E0,8.233213425E-1
3.493643949E2,-4.993914664E-1,3.384969831E-1,-2.742846966E0
3.494643949E2,2.199563980E-1,7.053564787E-1,-2.653491974E0
3.495643949E2,4.276223779E-1,-1.077229261E0,1.662150383E0
3.496643946E2,1.116634846E0,-1.619044662E0,2.135972023E0
3.497643950E2,7.940850258E-1,-1.913551569E0,1.670084000E0
3.498643950E2,7.392881513E-1,5.366104841E-1,-3.392292976E0
3.499643950E2,1.062838912E0,6.158729792E-1,-2.594845772E0
3.500643949E2,1.792445779E-1,-5.612134933E-2,1.978787422E0
3.501643949E2,-1.263475418E0,-2.560531795E-1,2.299238205E0
3.502643949E2,-1.264657736E0,-2.646932364E0,2.033727646E0
3.503643949E2,3.832604587E-1,2.200717330E-1,-4.476551056E0
3.504643949E2,-1.548858285E-1,4.130323529E-1,-3.163182735E0
3.505643949E2,6.797661781E-1,-5.778680444E-1,4.530010223E-1
3.506643949E2,3.100094795E-1,-6.260746717E-2,1.501967430E0
3.507643949E2,-2.428511977E-1,-2.750533342E0,2.815967560E0
3.508643949E2,6.264746189E-1,2.051221579E-1,-3.576117039E0
3.509643949E2,4.632099569E-1,1.028003216E0,-2.877408981E0
3.510643949E2,-2.672117949E-1,-1.295530945E-1,1.086594582E0
3.511643949E2,-1.634496450E-1,-1.014495850E0,1.850846291E0
3.512643949E2,-7.399145365E-1,-2.503522873E0,1.272641182E0
3.513643949E2,7.411338091E-1,-2.346222252E-1,-2.708081245E0
3.514643949E2,-1.628833413E-1,6.399647593E-1,-2.520644665E0
3.515643949E2,9.246066213E-2,-7.511616945E-1,1.413819313E0
3.516643949E2,-3.737331629E-1,-8.830721378E-1,2.801279068E0
3.517643955E2,-7.662134171E-1,-2.226861238E0,1.769473076E0
3.518643955E2,1.293569505E-1,-2.202331126E-1,-2.385590076E0
3.519643956E2,3.171261549E-1,7.711339593E-1,-3.361875534E0
3.520643955E2,8.012849092E-2,-2.569375038E-1,5.408096313E-1
3.521643955E2,-3.146670461E-1,-1.363116503E0,4.030893326E0
3.522643955E2,-1.625064969E0,-2.337316990E0,2.518888474E0
3.523643955E2,6.734143496E-1,-7.453779578E-1,-1.227707863E0
3.524643957E2,2.432760298E-1,4.684771895E-1,-3.558704376E0
3.525643957E2,1.082151830E-1,-3.420952559E-1,-3.566503525E-1
3.526643958E2,-7.969424725E-1,-1.779198408E0,4.688157082E0
3.527643947E2,-6.253061891E-1,-2.514037848E0,3.155706406E0
3.528643947E2,7.550549507E-1,-1.281276464E0,-6.947002411E-1
3.529643947E2,2.384529710E-1,7.389004230E-1,-3.223885536E0
3.530643947E2,5.734051466E-1,4.763041139E-1,-1.335346222E0
3.531643947E2,-4.175267220E-1,-1.230420589E0,4.213921547E0
3.532643949E2,-1.998658180E-1,-1.679603338E0,2.992130280E0
3.533643949E2,5.701062083E-1,-2.001524687E0,-3.468084335E-1
3.534643948E2,1.532952785E-1,4.282686114E-1,-4.281028271E0
3.535643948E2,5.628851652E-1,-4.489845932E-1,-4.206075668E-1
3.536643948E2,-2.372731566E-1,-1.854550123E0,3.817888260E0
3.537643948E2,-4.892152548E-2,-1.598119020E0,3.873885155E0
3.538643948E2,1.161451221E0,-1.554849863E0,5.073165894E-2
3.539643948E2,6.537149549E-1,6.686924100E-1,-4.283456326E0
3.540643948E2,2.320265770E-1,4.386732578E-1,-7.411861420E-2
3.541643948E2,5.934463739E-1,-8.466478586E-1,2.343908310E0
3.542643948E2,-9.028807878E-1,2.930164337E-1,1.744947433E-1
3.543643948E2,-9.968682528E-1,-2.886851311E0,1.393924713E0
3.544643948E2,3.512504101E-1,3.242206872E-1,-4.375939846E0
3.545643948E2,-4.769872427E-1,-1.611459255E-2,-1.670523643E0
3.546643948E2,-3.629544377E-1,-1.474853873E0,1.495149612E0
3.547643948E2,1.179661155E0,-8.613347411E-1,2.318506241E0
3.548643948E2,2.701685429E0,-1.346111059E0,-3.139858246E-1
3.549643948E2,5.852594972E-2,3.686236143E-1,-3.353036880E0
3.550643948E2,6.886721849E-1,2.222770751E-1,-1.734793663E0
3.551643948E2,3.079511523E-1,-1.548802853E-1,6.959543228E-1
3.552643957E2,1.807212830E-2,-9.736199975E-1,2.252852440E0
3.553640743E2,-2.371467948E-1,-2.074530602E0,1.801815033E-1
3.554640740E2,-4.357149005E-1,-4.647105932E-1,-2.438466072E0
3.555640741E2,-6.538474560E-1,1.327577531E-1,-1.863180161E0
3.556640740E2,-9.955361485E-3,-6.514897346E-1,9.245071411E-1
3.557640747E2,7.061911821E-1,-3.850290179E-1,2.299135208E0
3.558640747E2,1.950621307E-1,-3.212982893E0,1.531497002E0
3.559640747E2,-4.716138244E-1,6.901529431E-2,-3.216994762E0
3.560640747E2,7.516950369E-3,5.501575470E-1,-2.823792934E0
3.561640747E2,-4.896616936E-1,-6.359323859E-2,7.035217285E-1
3.562640748E2,-4.669928551E-2,-4.266416728E-1,2.026613235E0
3.563640748E2,-9.653945565E-1,-2.431405306E0,8.827333450E-1
3.564640749E2,6.874061823E-1,-7.792161703E-1,-2.165349483E0
3.565640749E2,7.101625204E-3,2.639103234E-1,-3.063713551E0
3.566640749E2,4.652495384E-1,-4.357606173E-1,9.167900085E-1
3.567640749E2,-4.008544683E-1,-4.453986287E-1,3.972769737E0
3.568640750E2,-7.037476897E-1,-2.925670624E0,2.356867790E0
3.569640750E2,2.953674495E-1,-1.388915777E-1,-2.512245178E0
3.570640750E2,-2.098133862E-1,7.873376608E-1,-1.733784676E0
3.571640750E2,-2.244454622E-2,7.592320442E-3,8.110427856E-1
3.572640750E2,-4.588674903E-1,-1.110811949E0,4.405185699E0
3.573640750E2,-7.323922515E-1,-2.542190552E0,2.462582588E0
3.574640750E2,6.580066681E-1,-6.995076537E-1,-2.745475769E0
3.575640750E2,-6.572515965E-1,2.904723883E-1,-2.990307808E0
3.576640750E2,2.540788651E-1,-8.134261370E-1,4.326019287E-1
3.577640750E2,-5.863925815E-1,-1.020921588E0,3.100880623E0
3.578640750E2,-1.408191323E-1,-2.004282475E0,3.971024513E0
3.579640750E2,3.183289766E-1,-1.220839977E0,-1.503116608E0
3.580640750E2,3.963183463E-1,3.942168951E-1,-3.268743038E0
3.581640750E2,1.634216905E-1,3.415077925E-3,-1.928625107E-1
3.582640741E2,3.050735295E-1,-1.064892292E0,3.237778664E0
3.583640741E2,-8.395910263E-2,-1.610062122E0,2.928258896E0
3.584640741E2,2.748854160E-1,-1.514860034E0,-1.023414612E0
3.585640741E2,-3.785534799E-1,-1.986858249E-2,-2.651195526E0
3.586640742E2,3.504173160E-1,-2.215058208E-1,4.328155518E-2
3.587640742E2,1.431169808E-1,-1.050506353E0,1.646392822E0
3.588640742E2,1.677797079E0,-2.543122292E0,2.886185646E0
3.589640742E2,1.997250319E0,-1.668087482E0,-5.901947021E-1
3.590640742E2,6.596471071E-1,9.040626884E-1,-4.365155697E0
3.591640742E2,4.117454886E-1,1.291620135E-1,-1.998528481E0
3.592640739E2,1.237289429E0,1.131235957E-1,2.706765175E0
3.593640739E2,-5.050082207E-1,-1.500968456E0,3.483469963E0
3.594640739E2,3.168641925E-1,-2.348547697E0,3.003025055E-1
3.595640740E2,-6.139235497E-1,-1.953760386E-1,-3.649250031E0
3.596640739E2,2.640455961E-1,4.713422060E-1,-2.684446335E0
3.597640739E2,7.720690221E-2,-1.293894768E0,1.328700066E0
3.598640739E2,1.532637239E0,-8.965208530E-1,2.142890930E0
3.599640739E2,1.523622274E0,-2.247484446E0,1.179609299E0
3.600640739E2,-1.598896980E-1,6.928243041E-1,-4.250321388E0
3.601640739E2,1.055812120E0,1.033724844E-1,-9.024362564E-1
3.602640739E2,-3.894675970E-1,-1.584236920E-1,1.378959656E0
3.603640739E2,6.662449241E-1,-1.139851332E0,5.621376038E-1
3.604640739E2,-3.992141485E-1,-1.554042578E0,1.062496185E0
3.605640739E2,-3.332253098E-1,-9.055067301E-1,-2.859273911E0
3.606640739E2,2.343195081E-1,2.216113210E-1,-2.845354557E0
3.607640739E2,6.732845306E-2,-5.168483257E-1,-4.907016754E-1
3.608640739E2,-2.624225020E-1,-4.245790243E-1,1.480900764E0
3.609640739E2,1.178074121E0,-2.081235409E0,9.260625839E-1
3.610640741E2,2.853703201E-1,-4.765897989E-1,-2.076744080E0
3.611640741E2,3.372337818E-1,6.198964715E-1,-2.916378498E0
3.612640741E2,6.189361215E-2,-2.505488992E-1,9.355716705E-1
3.613637436E2,4.337225854E-1,-9.368078709E-1,3.981172562E0
3.614637436E2,-2.571513057E-1,-2.375088215E0,1.635222435E0
3.615637436E2,-5.044432282E-1,-2.754856944E-1,-3.074217796E0
3.616637438E2,9.703424573E-2,7.191774249E-1,-4.880620003E0
3.617637438E2,1.859955043E-1,-4.239144325E-1,-2.643823624E-1
3.618637437E2,-7.545471191E-1,-8.290196657E-1,3.983839989E0
3.619637437E2,-4.482409358E-1,-3.356550694E0,3.497700691E0
3.620637440E2,6.383871436E-1,-4.613739252E-1,-2.382098198E0
3.621637440E2,-1.310616136E-1,8.560246229E-1,-3.666043282E0
3.622637440E2,3.747748733E-1,2.446964532E-1,-9.242210388E-1
3.623637440E2,4.279375076E-2,-1.319753766E0,3.975862503E0
3.624637440E2,-1.069784164E0,-2.042398453E0,3.335116386E0
3.625637440E2,4.345941544E-1,-1.281224489E0,-6.544504166E-1
3.626637440E2,1.960633397E-1,2.893743515E-1,-2.348306656E0
3.627637440E2,4.785773903E-2,-2.099934518E-1,4.352302551E-1
3.628637440E2,-6.583772898E-1,-1.302756786E0,3.662696838E0
3.629637440E2,4.823395908E-1,-2.343242884E0,2.272819519E0
3.630637440E2,1.417172790E0,-7.895624042E-1,-9.559278488E-1
3.631637440E2,1.976339221E-1,1.045511961E0,-3.460381985E0
3.632637440E2,8.709827065E-2,6.260726452E-1,-7.824878693E-1
3.633637440E2,2.240625024E-2,-1.583876014E0,4.090607643E0
3.634637440E2,1.226999998E0,-1.137156367E0,4.099585533E0
3.635635686E2,6.297236681E-1,-2.427446604E0,4.082012177E-2
3.636635686E2,-1.807919145E-1,5.360308886E-1,-4.171397686E0
3.637635679E2,-9.955680370E-2,-8.957184851E-2,-1.886360645E0
3.638635679E2,2.243824303E-1,-1.293729544E0,1.535151482E0
3.639635679E2,2.415440798E0,-7.304565907E-1,9.293222427E-1
3.640635677E2,1.602399588E0,-2.136734009E0,1.596551895E0
3.641635677E2,1.420862973E-1,5.688791275E-1,-4.823351860E0
3.642635677E2,3.162490129E-1,9.001533985E-1,-3.173104286E0
3.643635677E2,-2.902953625E-1,-1.352818012E-1,1.905753136E0
3.644635677E2,1.247309089E0,-1.547159672E0,4.371714592E0
3.645635677E2,1.164578795E-1,-1.911741495E0,3.054428101E-2
3.646635675E2,-7.960970998E-1,-4.262363315E-1,-2.342703342E0
3.647635675E2,1.153251529E-2,2.522403896E-1,-2.798389435E0
3.648635675E2,1.697249413E-1,-6.990908384E-1,4.110527039E-2
3.649635342E2,1.347461045E-1,-1.061992168E0,2.471275330E0
3.650635006E2,-1.050123453E0,-2.016580582E0,2.507455826E0
3.651634672E2,-2.353920043E-1,1.279978007E-1,-2.310305119E0
3.652634339E2,4.385078847E-1,8.377714753E-1,-3.242588520E0
3.653625757E2,3.636462092E-1,-3.076290190E-1,2.545185089E-1
3.654625424E2,1.191297174E-1,-1.256696939E0,3.664343834E0
3.655625091E2,-4.701375365E-1,-2.887284756E0,3.354418755E0
3.656624757E2,7.395834923E-1,-1.396922708E0,-1.007161140E0
3.657624424E2,-6.902396679E-3,7.319415212E-1,-2.800780296E0
3.658624091E2,4.587185979E-1,4.217250347E-1,-7.746152878E-1
3.659623758E2,2.981534600E-1,-1.757059813E0,2.231834412E0
3.660623424E2,1.004011869E0,-1.180549383E0,1.148757935E0
3.661623091E2,1.808737993E0,-1.924968362E0,6.507186890E-1
3.662622758E2,-4.439910948E-1,-1.364755630E-2,-2.429444790E0
3.663622424E2,3.633289337E-1,7.854740024E-1,-2.331579685E0
3.664622091E2,3.588559031E-1,-3.655835688E-1,1.737060547E0
3.665621758E2,9.666032791E-1,-1.078269243E0,3.779844284E0
3.666621425E2,-2.937551141E-1,-2.150912285E0,7.340230942E-1
3.667621098E2,2.558934689E-2,-2.305150926E-1,-3.155635357E0
3.668620765E2,-1.748565137E-1,1.243213937E-1,-2.864133835E0
3.669620431E2,2.130444944E-1,-5.798277259E-1,1.621866226E-1
3.670620098E2,-6.251647472E-1,-2.830130160E-1,3.115343094E0
3.671619765E2,-7.775386572E-1,-2.769011497E0,2.565170288E0
3.672619432E2,-9.723985195E-2,-1.061121702E0,-1.915555000E0
3.673619098E2,6.266087294E-2,8.120673895E-1,-4.016869545E0
3.674618765E2,4.161599576E-1,-2.971176058E-2,7.796297073E-1
3.675618432E2,3.288424611E-1,-7.856202126E-1,3.786334991E0
3.676618098E2,-1.056554317E-1,-1.600118399E0,1.960710526E0
3.677617764E2,7.644313574E-1,-1.446114898E0,-1.795862198E0
3.678617431E2,-7.933043242E-1,-1.763380468E-1,-2.705055714E0
3.679617431E2,-6.718957424E-2,8.635768294E-2,-7.441205978E-1
3.680617431E2,9.223246574E-2,-4.687438607E-1,1.265175819E0
3.681617431E2,1.108943939E0,-8.858054876E-1,2.038993835E0
3.682617431E2,2.033100843E0,-2.531298161E0,6.943597794E-1
3.683617431E2,-4.198907614E-1,-4.783970714E-1,-3.082698345E0
3.684617431E2,2.775937319E-1,8.954508305E-1,-2.490414619E0
3.685617430E2,5.977271795E-1,6.488620490E-2,1.100061417E0
3.686617430E2,-7.036834955E-1,-1.547865152E0,3.272159576E0
3.687617430E2,-1.737368584E0,-2.776567459E0,2.681059837E0
3.688617430E2,-2.318045497E-1,-8.550029993E-1,-2.630383492E0
3.689617430E2,-3.019418716E-1,1.149056107E-1,-3.807174206E0
3.690617430E2,-4.940887094E-1,-6.212717295E-1,1.001996994E-1
3.691617430E2,-1.551254749E0,-6.500193477E-1,2.368472099E0
3.692617430E2,9.128607512E-1,-1.657172203E0,6.416620255E0
3.693617430E2,1.650736809E0,-1.896270990E0,-7.763566971E-1
3.694617430E2,-3.424042463E-1,-7.876992226E-3,-4.197409153E0
3.695617430E2,7.838218212E-1,3.345209956E-1,-2.774165154E0
3.696617430E2,-1.674404740E-1,-3.888822198E-1,1.688142776E0
3.697617428E2,-1.423688054E0,-4.636999071E-1,2.575695038E0
3.698617428E2,-1.017836332E0,-2.644695520E0,5.595693588E-1
3.699617428E2,4.278036356E-1,-1.352267861E0,-1.393576622E0
3.700617428E2,-5.700852871E-1,-3.647195995E-1,-2.534929276E0
3.701617428E2,1.679337621E-1,4.043627381E-1,-1.505807877E0
3.702617428E2,-9.289069176E-1,-1.204268694E0,2.628838539E0
3.703617428E2,5.382908583E-1,-1.694468737E0,3.929196358E0
3.704617428E2,1.339805603E0,-2.713109255E0,9.283971786E-1
3.705617428E2,-2.349162102E-1,-7.455388308E-1,-3.293945789E0
3.706617428E2,7.083704472E-1,-2.640253305E-2,-2.821906567E0
3.707617428E2,6.257050037E-1,-9.334780276E-2,4.183645248E-1
3.708617428E2,-3.542377055E-1,-5.060666203E-1,2.945568085E0
3.709617428E2,2.715471387E-1,-2.155472040E0,4.134543419E0
