"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.455643947E2,-5.566509441E-2,-2.723695338E-1,-6.362925172E-1
3.456643947E2,-7.764860988E-1,7.948884368E-2,-5.776494741E-1
3.457643953E2,-3.348305225E-1,1.564578563E-1,4.779256880E-1
3.458643953E2,1.214094646E-2,3.378848433E-1,-1.382082608E-2
3.459643953E2,2.552653253E-1,-1.190423667E-1,1.855503209E-2
3.460643954E2,3.175735772E-1,4.130212665E-1,3.105486333E-1
3.461643954E2,4.207334295E-2,-3.719405830E-1,6.620252132E-2
3.462643954E2,-4.001930952E-1,-3.065779805E-1,1.969276816E-1
3.463643954E2,-7.826711237E-2,-3.102431893E-1,4.088979363E-1
3.464643954E2,2.338850349E-1,-2.143373489E-1,-6.635523587E-2
3.465643953E2,-1.967749745E-1,-1.257618815E-1,-5.483279228E-1
3.466643956E2,-9.310349822E-1,-1.746311039E-1,-6.796639562E-1
3.467643956E2,-1.949423701E-1,2.157117873E-1,-8.101600409E-2
3.468643955E2,-6.299547851E-2,1.906663179E-1,-1.622610837E-1
3.469643955E2,-3.336087763E-1,2.364812046E-1,-5.819255114E-1
3.470643956E2,-2.939788997E-2,1.399645060E-1,-1.992947794E-2
3.471643956E2,-7.406740915E-3,1.833359301E-1,-1.036180183E-1
3.472643956E2,-2.047162205E-1,-4.470770061E-1,-4.497495294E-2
3.473643956E2,4.818199575E-2,-1.752419621E-1,2.928335369E-1
3.474643956E2,2.296089679E-1,-3.725514412E-1,-7.246389240E-2
3.475643955E2,9.094256163E-2,-1.001055390E-1,-3.876703680E-1
3.476643955E2,-3.745367527E-1,2.346486151E-1,-4.004985392E-1
3.477643955E2,-1.778381467E-1,8.681922406E-2,-6.085744873E-2
3.478643955E2,4.634939879E-2,4.100432992E-2,-2.502256632E-1
3.479643955E2,2.283872366E-1,1.369101703E-1,-2.725986205E-2
3.480643955E2,3.707188368E-1,1.619556546E-1,1.016327068E-1
3.481643955E2,-5.810855702E-2,-2.367102774E-3,1.792125851E-1
3.482643955E2,-5.742896795E-1,-4.672355652E-1,1.061378326E-2
3.483643955E2,-2.737439871E-1,-1.654681265E-1,9.552405030E-2
3.484643955E2,-7.521278411E-2,-2.252565511E-2,1.987602860E-1
3.485643955E2,1.501964927E-1,-2.357176244E-1,-2.581669390E-1
3.486643955E2,-1.705077589E-1,-1.275944710E-1,-2.728276849E-1
3.487643949E2,-1.472948790E-1,-3.591124117E-1,1.611157134E-2
3.488643949E2,-5.994115397E-2,1.717294902E-1,-3.045926690E-1
3.489643949E2,1.709659100E-1,1.136972904E-1,-1.152244583E-1
3.490643949E2,3.774383664E-1,3.672063649E-1,3.795763850E-1
3.491643949E2,-3.549890518E-1,-5.136613250E-1,3.749185428E-2
3.492643949E2,-1.656208336E-1,-6.694319248E-1,3.917936981E-1
3.493643949E2,-3.055089712E-1,-2.100612819E-1,1.162934676E-1
3.494643949E2,1.373683214E-1,1.417970955E-1,1.755474061E-1
3.495643949E2,2.473240644E-1,-4.146247730E-2,-2.349540442E-1
3.496643946E2,-2.151009291E-1,-3.169626892E-1,2.771801129E-2
3.497643950E2,-1.802816093E-1,-3.749949038E-1,-1.799761802E-1
3.498643950E2,-2.108248621E-1,4.833471403E-2,-3.626248837E-1
3.499643950E2,3.682753742E-1,2.175443918E-1,-1.445459872E-1
3.500643949E2,3.401755691E-1,3.501021564E-1,-1.616502106E-1
3.501643949E2,4.464661479E-1,3.702606857E-1,5.964335799E-1
3.502643949E2,-3.103958964E-1,-5.887977481E-1,1.957059503E-1
3.503643949E2,-5.932264924E-1,3.598759770E-1,-6.391177326E-2
3.504643949E2,8.727737516E-2,6.238461286E-2,3.710242808E-1
3.505643949E2,2.063960880E-1,-5.306891724E-2,-1.372155994E-1
3.506643949E2,1.147663072E-1,3.476586938E-1,1.183551457E-2
3.507643949E2,-7.887797803E-2,-1.752419621E-1,-3.436116967E-3
3.508643949E2,-2.395355403E-1,1.962404512E-2,-2.111303061E-1
3.509643949E2,2.522109747E-1,2.444224507E-1,-1.622610837E-1
3.510643949E2,4.134794176E-1,5.810855702E-2,5.520694703E-2
3.511643949E2,7.078400999E-2,3.403283060E-1,3.093268871E-1
3.512643949E2,-4.502840340E-1,-3.316234648E-1,2.146427780E-1
3.513643949E2,-4.234059751E-1,-1.123228446E-1,1.107956842E-1
3.514643949E2,2.577087879E-1,-2.418262810E-1,2.928335369E-1
3.515643949E2,4.275293052E-1,-7.567093521E-2,-4.680754989E-2
3.516643949E2,6.614906788E-1,7.141778469E-1,2.060906589E-1
3.517643955E2,-5.199990422E-2,-1.208749637E-1,3.932445124E-2
3.518643955E2,-2.450333238E-1,3.311653137E-1,-1.940260679E-1
3.519643956E2,-9.292787313E-2,-9.521862119E-2,-2.880993187E-1
3.520643955E2,2.968041599E-1,-9.094256163E-2,-9.689849615E-2
3.521643955E2,2.925280929E-1,3.488804102E-1,1.224021241E-1
3.522643955E2,3.588833380E-3,5.761222839E-1,2.665663362E-1
3.523643955E2,-1.717294902E-1,-2.381610870E-1,2.867248654E-1
3.524643957E2,1.361465901E-1,-3.304017484E-1,1.614975035E-1
3.525643957E2,2.888629138E-1,-1.465312988E-1,-7.063129544E-2
3.526643958E2,2.473240644E-1,-1.251510233E-1,-2.618321180E-1
3.527643947E2,-8.743008971E-2,1.937206388E-1,-2.044107765E-1
3.528643947E2,-3.782019317E-1,3.275001347E-1,-5.841398984E-2
3.529643947E2,-1.924989074E-1,1.766164154E-1,-2.050216496E-1
3.530643947E2,1.917353272E-1,2.358703464E-1,1.034653038E-1
3.531643947E2,3.340669274E-1,2.462550551E-1,3.129920661E-1
3.532643949E2,2.259437889E-1,-3.779728711E-2,2.855031490E-1
3.533643949E2,-5.516876578E-1,-1.764636934E-1,-9.544769302E-3
3.534643948E2,-8.743008971E-2,-1.300379336E-1,1.052978933E-1
3.535643948E2,2.057852298E-1,-2.644282877E-1,5.398521572E-2
3.536643948E2,3.444516361E-1,1.527926624E-1,-1.524872333E-1
3.537643948E2,-5.999460220E-1,-6.816492677E-1,-9.160687923E-1
3.538643948E2,-1.229366288E-2,3.531564772E-1,-1.017854214E-1
3.539643948E2,-4.352414981E-3,-1.501964927E-1,-3.522401750E-1
3.540643948E2,-3.917173296E-2,5.376377702E-1,-2.905427814E-1
3.541643948E2,5.345070967E-4,2.695442922E-2,-2.722168267E-1
3.542643948E2,-2.554180324E-1,4.331798255E-1,6.306419969E-1
3.543643948E2,-3.733150363E-1,-4.702898860E-1,2.038762718E-2
3.544643948E2,-1.063669100E-1,-2.802344225E-2,1.285107732E-1
3.545643948E2,1.825723499E-1,-1.123228446E-1,2.457969040E-1
3.546643948E2,1.605812013E-1,1.344667077E-1,1.523345262E-1
3.547643948E2,-6.390414238E-1,-2.252565511E-2,-5.073999166E-1
3.548643948E2,-7.948884368E-2,-4.269184470E-1,1.095739529E-1
3.549643948E2,4.512767121E-2,2.603049576E-1,-1.072832122E-1
3.550643948E2,1.550834179E-1,-1.758528352E-1,-2.166280895E-1
3.551643948E2,3.694971204E-1,1.601230502E-1,1.059087589E-1
3.552643957E2,3.657555580E-2,1.870011240E-1,2.189188302E-1
3.553640743E2,-1.692860276E-1,-5.716935396E-1,2.995530367E-1
3.554640740E2,-4.038582742E-1,-2.693152130E-1,-3.947716579E-2
3.555640741E2,4.214206636E-1,-2.540435791E-1,2.830596864E-1
3.556640740E2,3.933208585E-1,9.964739531E-2,-1.076649968E-2
3.557640747E2,5.429828167E-1,3.146719635E-1,-4.657847341E-3
3.558640747E2,-1.362993121E-1,-4.812854528E-1,-1.213331074E-1
3.559640747E2,-2.566397488E-1,4.136321247E-1,-2.337323129E-1
3.560640747E2,3.982077837E-1,2.939025462E-1,7.559457328E-3
3.561640747E2,4.702898860E-1,4.166864455E-1,1.535562575E-1
3.562640748E2,2.247220576E-1,2.163226604E-1,4.015675485E-1
3.563640748E2,6.345362961E-2,6.177374721E-2,6.911176443E-1
3.564640749E2,-4.026365578E-1,-7.322747260E-2,5.398521572E-2
3.565640749E2,9.399688989E-2,-1.465312988E-1,3.504839167E-2
3.566640749E2,2.583196461E-1,-7.567093521E-2,-1.934152097E-1
3.567640749E2,4.360814393E-1,-3.229949996E-2,1.712713391E-1
3.568640750E2,-2.322051525E-1,-2.516001165E-1,-3.131448030E-1
3.569640750E2,-4.087451994E-1,1.308015138E-1,-1.573741585E-1
3.570640750E2,3.756057620E-1,3.384957016E-1,1.425606757E-1
3.571640750E2,4.195880592E-1,-7.933612168E-2,-3.397937864E-2
3.572640750E2,3.157409728E-1,3.555999398E-1,3.007747829E-1
3.573640750E2,1.049924642E-1,6.727153808E-2,6.948592141E-3
3.574640750E2,-3.433826268E-1,1.411862224E-1,1.425606757E-1
3.575640750E2,2.778673172E-1,-1.465312988E-1,2.873357534E-1
3.576640750E2,3.853796124E-1,-2.674826086E-1,-2.441170216E-1
3.577640750E2,2.601522505E-1,3.293327391E-1,-2.214386594E-3
3.578640750E2,2.186134011E-1,-5.917757004E-2,-5.963572115E-2
3.579640750E2,-7.942011952E-1,3.494912684E-1,-3.442989290E-1
3.580640750E2,-2.603049576E-1,2.028836161E-1,-8.223773539E-2
3.581640750E2,1.947896481E-1,1.473712362E-2,-5.879578181E-3
3.582640741E2,4.861723781E-1,2.755765915E-1,1.682170182E-1
3.583640741E2,4.573853686E-2,-2.191479132E-2,1.427897532E-2
3.584640741E2,-3.702606857E-1,-4.030947089E-1,1.902081668E-1
3.585640741E2,-8.987355232E-2,-2.241111845E-1,1.553888470E-1
3.586640742E2,-1.210276783E-1,-3.047454059E-1,1.187369302E-1
3.587640742E2,4.573853686E-2,3.036763966E-1,-1.408807933E-1
3.588640742E2,-5.388594866E-1,-1.263727546E-1,-8.543714285E-1
3.589640742E2,-4.997641146E-1,4.161519557E-2,-2.795472145E-1
3.590640742E2,2.577087879E-1,-3.603341281E-1,4.101196527E-1
3.591640742E2,9.582948685E-2,6.005569100E-1,-2.245693356E-1
3.592640739E2,3.475059569E-1,-7.482335567E-1,-1.225548387E-1
3.593640739E2,-2.144900560E-1,-8.160396218E-1,2.445751727E-1
3.594640739E2,-2.584723532E-1,-1.104902476E-1,-4.253149405E-2
3.595640740E2,1.440878361E-1,1.460731477E-1,3.032182455E-1
3.596640739E2,1.086576581E-1,-5.306891724E-2,1.183551457E-2
3.597640739E2,-9.414960444E-2,1.521818042E-1,-2.679407597E-1
3.598640739E2,-1.448514163E-1,-3.218496144E-1,-5.879578181E-3
3.599640739E2,-4.398993254E-1,-3.236822188E-1,-1.023962870E-1
3.600640739E2,-3.795000166E-2,1.534035355E-1,6.375905871E-2
3.601640739E2,-8.132143319E-2,-3.322343230E-1,-4.176027477E-1
3.602640739E2,4.837289155E-1,1.411175132E0,-1.866956949E-1
3.603640739E2,-2.932916880E-1,3.061198592E-1,2.079232633E-1
3.604640739E2,1.550834179E-1,-1.275944710E-1,6.349180937E-1
3.605640739E2,-2.096031308E-1,-3.639993370E-1,1.236238554E-1
3.606640739E2,2.864194512E-1,-3.774383664E-1,3.832415938E-1
3.607640739E2,1.807397604E-1,2.451096848E-2,1.052978933E-1
3.608640739E2,-1.992184222E-1,2.432007194E-1,2.048689276E-1
3.609640739E2,9.827294946E-2,-3.505602777E-1,5.970444083E-1
3.610640741E2,-6.329327226E-1,6.727153808E-2,-4.011093974E-1
3.611640741E2,3.236822188E-1,-4.451680556E-2,4.054617882E-2
3.612640741E2,6.589708477E-2,3.110067546E-1,-1.653154045E-1
3.613637436E2,-2.486985177E-1,2.548071742E-1,3.252093792E-1
3.614637436E2,1.275944710E-1,-1.446987092E-1,3.490331173E-1
3.615637436E2,-1.839468032E-1,3.018437922E-1,2.445751727E-1
3.616637438E2,1.471421719E-1,-2.332741618E-1,2.867248654E-1
3.617637438E2,2.864194512E-1,-1.111011133E-1,-5.291620269E-2
3.618637437E2,1.459204406E-1,7.765624672E-2,2.955060638E-2
3.619637437E2,4.269184470E-1,-3.872122169E-1,2.445751727E-1
3.620637440E2,3.901901841E-2,1.063669100E-1,-2.923753858E-1
3.621637440E2,-5.566509441E-2,8.681922406E-2,-1.317178160E-1
3.622637440E2,1.673007160E-1,2.535854280E-1,3.077233583E-2
3.623637440E2,-5.383250117E-2,4.166864455E-1,1.611157134E-2
3.624637440E2,2.435825206E-2,1.802816093E-1,2.763401568E-1
3.625637440E2,-3.537673354E-1,-3.194061518E-1,9.246972948E-2
3.626637440E2,1.465312988E-1,-2.509892583E-1,1.749365330E-1
3.627637440E2,5.130504370E-1,-4.818199575E-2,-1.072832122E-1
3.628637440E2,1.770745665E-1,-5.421428941E-3,-2.074651122E-1
3.629637440E2,-8.070293665E-1,-4.146247730E-2,-8.946884871E-1
3.630637440E2,-6.353762150E-1,2.499202490E-1,-4.878522456E-1
3.631637440E2,-1.417970955E-1,-1.397354249E-2,-2.532800138E-1
3.632637440E2,2.522109747E-1,9.598220140E-2,-6.757696718E-2
3.633637440E2,4.580725729E-1,-2.894737720E-1,1.895972937E-1
3.634637440E2,-1.027017161E-1,-1.379791945E-1,7.559457328E-3
3.635635686E2,-2.603049576E-1,-2.503784001E-1,-4.802928120E-2
3.636635686E2,-5.566509441E-2,-6.650795043E-2,3.019964993E-1
3.637635679E2,-1.955532432E-1,-1.581377387E-1,-9.750936180E-2
3.638635679E2,3.657555580E-2,8.804095536E-2,-2.349540442E-1
3.639635679E2,-4.533383846E-1,-1.092685238E-1,-2.801580727E-1
3.640635677E2,1.416443735E-1,-4.183663428E-1,3.404810131E-1
3.641635677E2,2.008983046E-1,2.670244575E-1,-1.757001132E-1
3.642635677E2,3.596469015E-2,7.948884368E-2,-1.665371358E-1
3.643635677E2,2.367102774E-3,4.386776090E-1,1.511127949E-1
3.644635677E2,-3.617085814E-1,1.155298874E-1,-5.169447139E-2
3.645635677E2,-3.916409910E-1,-5.564218760E-1,1.401172131E-1
3.646635675E2,-1.179733500E-1,-4.879286140E-2,5.750532746E-1
3.647635675E2,8.422304690E-2,-2.619084716E-2,3.331506252E-1
3.648635675E2,2.436588705E-1,7.154759020E-2,-6.635523587E-2
3.649635342E2,2.265546471E-1,3.629303277E-1,-1.687515154E-2
3.650635006E2,7.078400999E-2,-1.648572534E-1,2.494620979E-1
3.651634672E2,-1.778381467E-1,1.668425649E-1,1.731039435E-1
3.652634339E2,2.143373489E-1,3.665955067E-1,5.398521572E-2
3.653625757E2,3.633884490E-1,5.871942267E-2,-3.764457256E-2
3.654625424E2,1.184315011E-1,1.908953884E-3,-2.237293869E-2
3.655625091E2,9.949467331E-2,-1.398117840E-1,1.480584592E-1
3.656624757E2,-6.097198725E-1,-3.041345477E-1,-6.085744873E-2
3.657624424E2,9.094256163E-2,-2.027309090E-1,2.958878577E-1
3.658624091E2,3.401755691E-1,-1.575268805E-1,-8.933904581E-3
3.659623758E2,-1.534798928E-2,-2.619848251E-1,-5.336671472E-1
3.660623424E2,-4.105778039E-1,-3.902665377E-1,-4.130976275E-2
3.661623091E2,-3.867540658E-1,2.756529488E-2,-2.789363563E-1
3.662622758E2,-3.146719635E-1,1.735620946E-1,-2.551125884E-1
3.663622424E2,2.088395506E-1,1.216385439E-1,-4.802928120E-2
3.664622091E2,3.175735772E-1,2.364812046E-1,7.597636431E-2
3.665621758E2,-1.063669100E-1,2.878702432E-2,2.323578745E-1
3.666621425E2,-9.659306705E-2,-6.144540906E-1,1.957059503E-1
3.667621098E2,-2.297616899E-1,-2.369393557E-1,1.022435725E-1
3.668620765E2,3.432299197E-1,7.521278411E-2,4.058435857E-1
3.669620431E2,3.444516361E-1,1.601230502E-1,2.710714564E-2
3.670620098E2,2.125047445E-1,1.063669100E-1,1.786017269E-1
3.671619765E2,2.546544373E-1,3.489567712E-2,2.421317101E-1
3.672619432E2,-2.383138090E-1,4.808273017E-1,-2.868776023E-1
3.673619098E2,-1.472948790E-1,-5.001459271E-2,-8.345946670E-2
3.674618765E2,2.149482071E-1,1.772272736E-1,1.621083617E-1
3.675618432E2,2.436588705E-1,1.271363348E-1,2.818379402E-1
3.676618098E2,-1.888337135E-1,3.006220460E-1,-1.958586723E-1
3.677617764E2,-4.960989356E-1,-4.715116024E-1,3.894265974E-3
3.678617431E2,-2.951242626E-1,-4.690681398E-1,2.305252701E-1
3.679617431E2,8.544477820E-2,-3.187952936E-1,1.944842190E-1
3.680617431E2,1.080467924E-1,-1.703550518E-1,-1.072832122E-1
3.681617431E2,-4.352414981E-3,1.442405581E-1,-2.031890452E-1
3.682617431E2,-1.967749745E-1,-4.886158407E-1,-2.813797891E-1
3.683617431E2,-6.727153808E-2,2.175443918E-1,-2.172389477E-1
3.684617431E2,3.352123126E-2,3.123048507E-2,-1.005636901E-1
3.685617430E2,5.435937047E-1,1.992184222E-1,2.903900743E-1
3.686617430E2,2.564870417E-1,5.383250117E-2,5.512295365E-1
3.687617430E2,2.693152130E-1,-5.001459271E-2,4.993059933E-1
3.688617430E2,-3.158936799E-1,-5.612324551E-2,1.963168234E-1
3.689617430E2,5.306891724E-2,-1.349248588E-1,4.840343595E-1
3.690617430E2,-8.804095536E-2,-2.351067662E-1,-3.817907709E-4
3.691617430E2,-3.012329340E-1,1.344667077E-1,2.012037337E-1
3.692617430E2,-3.476586938E-1,-2.577087879E-1,-4.609741867E-1
3.693617430E2,1.966222525E-1,2.627484202E-1,3.688098863E-2
3.694617430E2,-2.817615867E-2,-4.696026444E-2,-2.542726509E-2
3.695617430E2,-6.910412759E-2,-4.879286140E-2,3.932445124E-2
3.696617430E2,4.329507425E-2,1.949423701E-1,2.482403666E-1
3.697617428E2,7.128033638E-1,7.557166815E-1,8.090146780E-1
3.698617428E2,-1.191950813E-1,-6.711881608E-2,-8.590292186E-2
3.699617428E2,-4.606687427E-1,-5.673411116E-2,2.588541433E-2
3.700617428E2,4.329507425E-2,-3.065779805E-1,2.922226489E-1
3.701617428E2,1.104902476E-1,1.039234474E-1,8.170322515E-3
3.702617428E2,1.624137908E-1,5.994115397E-2,-1.763109863E-1
3.703617428E2,1.336267684E-2,2.519819187E-3,-3.699552715E-1
3.704617428E2,-7.399105281E-2,-1.214094646E-2,-3.583488166E-1
3.705617428E2,-7.948884368E-2,6.795875728E-3,2.466368489E-2
3.706617428E2,-1.870011240E-1,-1.306488067E-1,5.726861767E-3
3.707617428E2,-1.283580661E-1,1.908953884E-3,-7.857254148E-2
3.708617428E2,3.291800022E-1,4.161519557E-2,2.531272769E-1
3.709617428E2,-3.843106031E-1,-4.904484451E-1,-9.506590664E-2
3.710617428E2,1.752419621E-1,-3.108540475E-1,6.984480619E-1
3.711617428E2,-3.367394581E-2,-2.320524305E-1,1.346194297E-1
3.712617428E2,-1.314123869E-1,-1.782962978E-1,-4.375322163E-2
3.713617428E2,1.702786796E-2,-3.450624943E-1,-8.956811577E-2
3.714617428E2,3.682753742E-1,1.784490049E-1,2.305252701E-1
3.715617428E2,4.385249019E-1,-4.550182521E-1,3.894265974E-3
3.716617428E2,-3.439934850E-1,1.399645060E-1,-3.192534447E-1
3.717617427E2,-4.528038576E-2,1.723403633E-1,2.405281924E-2
3.718617427E2,-2.016618848E-1,-1.756237587E-3,-2.673299015E-1
3.719617427E2,-3.592651188E-1,2.639701366E-1,3.465896547E-1
3.720617428E2,-2.390010282E-2,1.527926624E-1,2.195297033E-1
3.721617428E2,2.253329158E-1,6.872233935E-4,2.274709493E-1
3.722617428E2,4.360814393E-1,9.842566401E-2,3.930154145E-1
3.723617428E2,2.002874464E-1,-9.086620063E-3,2.099849284E-2
3.724617428E2,-4.344778880E-2,5.574145354E-3,-1.292743534E-1
3.725617428E2,6.711881608E-2,3.140611053E-1,3.260493279E-2
3.726617428E2,5.551237985E-2,2.340377420E-1,1.767691374E-1
3.727617429E2,-4.955644161E-2,1.351539325E-2,1.932624876E-1
3.728617429E2,-7.826711237E-2,8.865182102E-2,1.621083617E-1
3.729617429E2,-2.511419654E-1,3.085633218E-1,-7.242571115E-1
3.730617430E2,3.438407779E-1,-4.037055671E-1,2.488512248E-1
3.731617430E2,-3.978259861E-2,-9.644035250E-2,-6.574437022E-2
3.732617433E2,-2.939025462E-1,3.130684374E-3,7.658722997E-2
3.733617433E2,9.697485715E-3,6.360634416E-2,9.392052889E-3
3.734617433E2,-3.672827408E-2,-4.024074972E-2,-1.565342210E-2
3.735617433E2,-9.170614183E-2,6.185010541E-3,-7.002042979E-2
3.736617433E2,-2.390010282E-2,2.841286957E-1,-3.336851299E-2
3.737617426E2,2.008219436E-2,-5.551237985E-2,-9.544769302E-3
3.738617425E2,-6.604980677E-2,-5.612324551E-2,-2.115120925E-2
3.739617425E2,-1.901318133E-2,-3.291036561E-2,-7.101308554E-3
3.740617425E2,-4.352414981E-3,-8.483391255E-2,6.131559983E-2
3.741617425E2,6.223189831E-2,-7.567093521E-2,1.224021241E-1
3.742617426E2,1.611920595E-1,-7.872525603E-2,5.215261877E-2
3.743617426E2,3.774383664E-1,-3.413973153E-1,-3.703370690E-2
3.744617426E2,2.344958931E-1,-7.078400999E-2,-4.741841555E-2
3.745617426E2,-5.505422875E-2,2.519819187E-3,4.665483162E-2
3.746617426E2,-3.130684374E-3,4.894557595E-2,8.330674469E-2
3.747617426E2,1.886046492E-2,4.352414981E-3,5.642867833E-2
3.748617426E2,-3.367394581E-2,-2.680171281E-2,1.366810966E-2
3.749617426E2,5.551237985E-2,3.367394581E-2,6.253732741E-2
3.750617427E2,3.107776865E-2,-1.756237587E-3,-4.558581859E-2
3.751617427E2,4.207334295E-2,1.298088697E-3,-2.970332280E-2
3.752617427E2,3.535382450E-2,8.017606102E-3,2.588541433E-2
3.753622966E2,1.091921609E-2,1.901318133E-2,2.832887508E-2
3.754622968E2,-3.245221451E-2,-6.643159315E-3,-3.459024429E-2
3.755622968E2,-1.840231568E-2,-2.557998151E-2,-4.046982154E-3
3.756622977E2,-7.765624672E-2,-2.435825206E-2,6.314819306E-2
3.757622977E2,7.139487565E-2,4.405865446E-2,1.230129898E-1
3.758622977E2,1.145372284E-3,-4.199698567E-3,-6.024658307E-2
3.759622977E2,2.557998151E-2,-1.702786796E-2,-1.085049361E-1
3.760622978E2,8.605564386E-2,-2.130392566E-2,6.681338698E-2
3.761622978E2,2.374738641E-2,-2.557998151E-2,4.421137273E-2
3.762622975E2,3.901901841E-2,4.352414981E-3,1.977676153E-2
3.763622975E2,-7.635815564E-5,1.168279815E-2,2.099849284E-2
3.764622975E2,-3.245221451E-2,-4.085161164E-2,4.505131394E-3
3.765622975E2,-1.656972058E-2,3.741549561E-3,4.505131394E-3
3.766622975E2,4.085161164E-2,1.298088697E-3,4.970915988E-2
3.767622982E2,2.802344225E-2,3.917173296E-2,9.246972948E-2
3.768622982E2,3.718642145E-2,-4.329507425E-2,2.588541433E-2
3.769622982E2,-2.878702432E-2,5.261076987E-2,-5.535966158E-2
3.770622982E2,2.435825206E-2,-2.008219436E-2,1.366810966E-2
3.771622982E2,-1.290452853E-2,-2.374738641E-2,-1.504255645E-2
3.772622982E2,1.145372284E-3,5.574145354E-3,-1.687515154E-2
3.773622982E2,9.697485715E-3,1.595885493E-2,-4.657847341E-3
3.774622982E2,-1.534798928E-2,-5.421428941E-3,5.726861767E-3
3.775622982E2,-4.352414981E-3,5.574145354E-3,-2.825251780E-3
3.776622982E2,2.008219436E-2,1.534798928E-2,8.781188168E-3
3.777622982E2,-8.017606102E-3,-2.741257846E-2,-3.817907709E-4
3.778622982E2,-1.298088697E-3,2.023491077E-2,-5.413793400E-2
3.779622982E2,1.275181212E-2,2.206750773E-2,-4.436408728E-2
3.780622982E2,2.252565511E-2,6.872233935E-4,-2.054034360E-2
3.781622982E2,7.254024968E-3,1.168279815E-2,-2.115120925E-2
3.782622982E2,-5.574145354E-3,-3.588833380E-3,-1.320996135E-2
3.783622982E2,1.756237587E-3,2.084577642E-2,-1.198823005E-2
3.784622979E2,-4.352414981E-3,-1.580613852E-2,-3.214678168E-2
3.785622979E2,9.697485715E-3,9.850202128E-3,1.244637929E-2
3.786622971E2,5.345070967E-4,-2.977967961E-3,8.170322515E-3
3.787622971E2,6.643159315E-3,1.908953884E-3,8.170322515E-3
3.788622971E2,2.863430791E-2,-1.214094646E-2,3.260493279E-2
3.789622971E2,-4.352414981E-3,1.908953884E-3,-1.320996135E-2
3.790622970E2,7.254024968E-3,7.635815564E-5,1.794416644E-2
3.791622970E2,1.336267684E-2,1.840231568E-2,5.115996581E-3
3.792622979E2,1.275181212E-2,-1.145372284E-3,3.894265974E-3
3.793622979E2,-3.489567712E-2,-5.490151420E-2,-1.504255645E-2
3.794622979E2,3.168863431E-2,1.595885493E-2,1.061378326E-2
3.795622979E2,-8.017606102E-3,-1.756237587E-3,-4.657847341E-3
3.796622979E2,1.763873361E-2,1.229366288E-2,2.405281924E-2
3.797622979E2,1.275181212E-2,-9.086620063E-3,8.781188168E-3
3.798622979E2,3.352123126E-2,1.298088697E-3,5.726861767E-3
3.799622979E2,2.374738641E-2,5.574145354E-3,4.848742858E-2
3.800622979E2,-6.872233935E-4,1.656972058E-2,-1.992947794E-2
3.801622979E2,2.496911772E-2,-1.947133057E-2,1.855503209E-2
3.802622979E2,-1.290452853E-2,2.267837152E-2,-9.544769302E-3
3.803622979E2,1.702786796E-2,1.656972058E-2,-4.046982154E-3
3.804622979E2,-2.267837152E-2,-2.252565511E-2,-1.137736533E-2
3.805622979E2,2.977967961E-3,-3.588833380E-3,-2.825251780E-3
3.806622979E2,3.588833380E-3,-2.367102774E-3,-1.382082608E-2
3.807622979E2,-1.290452853E-2,1.840231568E-2,1.733330078E-2
3.808622979E2,-5.574145354E-3,1.298088697E-3,-1.320996135E-2
3.809622979E2,1.397354249E-2,1.534798928E-2,6.337726954E-3
3.810622979E2,1.886046492E-2,4.963280167E-3,2.160935849E-2
3.811622979E2,5.345070967E-4,2.145664208E-2,-1.565342210E-2
3.812622979E2,1.947133057E-2,1.534798928E-2,1.488984004E-2
3.813622979E2,1.947133057E-2,1.962404512E-2,6.337726954E-3
3.814621360E2,1.336267684E-2,2.206750773E-2,7.559457328E-3
3.815621360E2,1.214094646E-2,-4.810563754E-3,-8.323038928E-3
3.816621360E2,9.086620063E-3,1.351539325E-2,2.672535367E-3
