"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.357415653E2,1.721999931E1,-7.259999752E0,-4.307999802E1
3.358415653E2,1.842000008E1,-7.619999886E0,-4.361999893E1
3.359415653E2,1.913999939E1,-1.193999958E1,-4.086000061E1
3.360415653E2,1.884000015E1,-1.343999958E1,-4.145999908E1
3.361415653E2,1.757999992E1,-1.296000004E1,-4.097999954E1
3.362415653E2,1.926000023E1,-7.679999828E0,-4.445999908E1
3.363415653E2,1.860000038E1,-8.760000229E0,-4.500000000E1
3.364415653E2,1.877999878E1,-7.859999657E0,-4.607999802E1
3.365415653E2,1.871999931E1,-9.539999962E0,-4.386000061E1
3.366415653E2,1.889999962E1,-8.939999580E0,-4.386000061E1
3.367415653E2,1.571999931E1,-1.055999947E1,-3.497999954E1
3.368415653E2,2.021999931E1,-6.839999676E0,-4.379999924E1
3.369415653E2,2.142000008E1,-7.679999828E0,-4.463999939E1
3.370415653E2,2.153999901E1,-9.000000000E0,-4.241999817E1
3.371415653E2,2.003999901E1,-7.319999695E0,-4.404000092E1
3.372415653E2,2.100000000E1,-3.419999838E0,-4.679999924E1
3.373415653E2,1.889999962E1,-4.139999866E0,-4.715999985E1
3.374415653E2,1.811999893E1,-6.839999676E0,-4.745999908E1
3.375415653E2,1.902000046E1,-9.420000076E0,-4.493999863E1
3.376415653E2,1.715999985E1,-8.819999695E0,-4.613999939E1
3.377415653E2,1.787999916E1,-4.920000076E0,-4.739999771E1
3.378415653E2,1.950000000E1,-2.639999866E0,-5.063999939E1
3.379415653E2,1.961999893E1,-3.659999847E0,-4.943999863E1
3.380415653E2,2.243999863E1,-5.699999809E0,-4.847999954E1
3.381415653E2,2.213999939E1,-7.259999752E0,-4.955999756E1
3.382415653E2,2.189999962E1,-5.279999733E0,-4.775999832E1
3.383415653E2,2.010000038E1,-3.720000029E0,-5.279999924E1
3.384415653E2,1.884000015E1,-5.219999790E0,-5.195999908E1
3.385415653E2,1.992000008E1,-5.159999847E0,-5.447999954E1
3.386415653E2,1.950000000E1,-6.960000038E0,-5.184000015E1
3.387415653E2,1.979999924E1,-5.279999733E0,-5.381999969E1
3.388415653E2,2.111999893E1,-3.179999828E0,-5.489999771E1
3.389415653E2,2.202000046E1,-2.460000038E0,-5.609999847E1
3.390415653E2,2.393999863E1,-6.719999790E0,-5.591999817E1
3.391415653E2,2.351999855E1,-1.146000004E1,-5.339999771E1
3.392415653E2,2.250000000E1,-7.980000019E0,-5.634000015E1
3.393415653E2,2.255999947E1,-5.519999981E0,-5.747999954E1
3.394415653E2,2.153999901E1,-6.960000038E0,-5.795999908E1
3.395415653E2,2.093999863E1,-4.139999866E0,-5.897999954E1
3.396415653E2,1.913999939E1,-7.379999638E0,-5.825999832E1
3.397415653E2,1.937999916E1,-5.159999847E0,-5.915999985E1
3.398415653E2,1.992000008E1,-5.460000038E0,-6.065999985E1
3.399415653E2,2.087999916E1,-7.559999943E0,-6.408000183E1
3.400415653E2,2.045999908E1,-1.073999977E1,-6.287999725E1
3.401415653E2,1.968000031E1,-1.500000000E1,-6.137999725E1
3.402415653E2,2.105999947E1,-1.434000015E1,-6.155999756E1
3.403415653E2,1.907999992E1,-1.685999870E1,-5.975999832E1
3.404415653E2,1.703999901E1,-1.973999977E1,-5.837999725E1
3.405415653E2,1.535999966E1,-2.118000031E1,-5.771999741E1
3.406415653E2,1.565999985E1,-2.231999969E1,-5.561999893E1
3.407415653E2,1.493999958E1,-2.118000031E1,-5.429999924E1
3.408415653E2,1.655999947E1,-1.877999878E1,-5.447999954E1
3.409415653E2,1.745999908E1,-1.884000015E1,-5.225999832E1
3.410415653E2,1.703999901E1,-2.063999939E1,-5.213999939E1
3.411415653E2,1.769999886E1,-2.345999908E1,-4.847999954E1
3.412415653E2,1.284000015E1,-2.634000015E1,-4.079999924E1
3.413415653E2,1.655999947E1,-2.076000023E1,-4.907999802E1
3.414415653E2,1.403999996E1,-1.926000023E1,-5.100000000E1
3.415415653E2,1.271999931E1,-2.027999878E1,-4.931999969E1
3.416415653E2,1.319999981E1,-2.315999985E1,-4.404000092E1
3.417415653E2,1.457999992E1,-1.913999939E1,-4.439999771E1
3.418415653E2,1.602000046E1,-1.661999893E1,-4.847999954E1
3.419415653E2,1.589999962E1,-1.553999996E1,-4.673999786E1
3.420415653E2,1.607999992E1,-1.583999920E1,-4.668000031E1
3.421415653E2,1.800000000E1,-1.919999886E1,-4.229999924E1
3.422415653E2,1.619999886E1,-1.823999977E1,-4.170000076E1
3.423415653E2,1.613999939E1,-1.547999954E1,-4.427999878E1
3.424415653E2,1.511999989E1,-1.361999989E1,-4.487999725E1
3.425415653E2,1.271999931E1,-1.284000015E1,-4.493999863E1
3.426415653E2,1.284000015E1,-1.361999989E1,-4.241999817E1
3.427415653E2,1.392000008E1,-1.181999969E1,-4.325999832E1
3.428415653E2,1.451999950E1,-1.007999992E1,-4.421999741E1
3.429415653E2,1.577999973E1,-8.939999580E0,-4.379999924E1
3.430415653E2,1.781999969E1,-9.059999466E0,-4.415999985E1
3.431415653E2,1.865999985E1,-1.331999969E1,-3.989999771E1
3.432415653E2,1.871999931E1,-1.127999973E1,-4.152000046E1
3.433415653E2,1.805999947E1,-9.840000153E0,-4.187999725E1
3.434415653E2,1.811999893E1,-9.960000038E0,-4.061999893E1
3.435415653E2,1.805999947E1,-1.151999950E1,-4.104000092E1
3.436415653E2,1.655999947E1,-1.409999943E1,-3.509999847E1
3.437415653E2,1.626000023E1,-1.271999931E1,-4.013999939E1
3.438415653E2,1.823999977E1,-8.279999733E0,-4.236000061E1
3.439415653E2,1.950000000E1,-5.940000057E0,-4.271999741E1
3.440415653E2,1.992000008E1,-8.939999580E0,-3.941999817E1
3.441415653E2,2.093999863E1,-9.059999466E0,-4.073999786E1
3.442415653E2,2.057999992E1,-9.420000076E0,-4.043999863E1
3.443415653E2,2.034000015E1,-6.239999771E0,-4.187999725E1
3.444415653E2,1.955999947E1,-6.239999771E0,-4.302000046E1
3.445415653E2,1.884000015E1,-8.460000038E0,-4.404000092E1
3.446415653E2,1.769999886E1,-1.200000000E1,-4.211999893E1
3.447415653E2,1.757999992E1,-1.146000004E1,-4.079999924E1
3.448415653E2,1.961999893E1,-6.899999619E0,-4.397999954E1
3.449415653E2,2.231999969E1,-2.819999933E0,-4.584000015E1
3.450415653E2,2.147999954E1,-4.619999886E0,-4.547999954E1
3.451415653E2,2.400000000E1,-5.039999962E0,-4.541999817E1
3.452415653E2,2.405999947E1,-6.599999905E0,-4.302000046E1
3.453415653E2,2.292000008E1,-5.099999905E0,-4.505999756E1
3.454415653E2,2.039999962E1,-6.420000076E0,-4.577999878E1
3.455415653E2,2.034000015E1,-7.199999809E0,-4.697999954E1
3.456415653E2,1.860000038E1,-9.000000000E0,-4.571999741E1
3.457415653E2,1.763999939E1,-9.899999619E0,-4.139999771E1
3.458415653E2,1.919999886E1,-6.659999847E0,-4.625999832E1
3.459415653E2,1.961999893E1,-7.619999886E0,-4.271999741E1
3.460415653E2,2.052000046E1,-7.440000057E0,-4.397999954E1
3.461415653E2,2.081999969E1,-1.211999989E1,-4.259999847E1
3.462415653E2,2.039999962E1,-1.235999966E1,-4.104000092E1
3.463415653E2,1.853999901E1,-1.103999996E1,-4.337999725E1
3.464415653E2,1.794000053E1,-1.103999996E1,-4.487999725E1
3.465415653E2,1.631999969E1,-1.301999950E1,-4.277999878E1
3.466415653E2,1.583999920E1,-1.350000000E1,-4.379999924E1
3.467415653E2,1.373999977E1,-1.361999989E1,-3.911999893E1
3.468415653E2,1.703999901E1,-9.119999886E0,-4.409999847E1
3.469415653E2,1.325999928E1,-1.343999958E1,-3.263999939E1
3.470415653E2,1.776000023E1,-8.099999428E0,-4.434000015E1
3.471415653E2,1.757999992E1,-1.013999939E1,-4.061999893E1
3.472415653E2,1.907999992E1,-7.919999599E0,-4.337999725E1
3.473415653E2,1.644000053E1,-8.340000153E0,-4.409999847E1
3.474415653E2,1.626000023E1,-7.500000000E0,-4.373999786E1
3.475415653E2,1.553999996E1,-8.699999809E0,-4.391999817E1
3.476415653E2,1.583999920E1,-9.420000076E0,-4.379999924E1
3.477415653E2,1.301999950E1,-1.085999966E1,-3.702000046E1
3.478415653E2,1.644000053E1,-7.199999809E0,-4.307999802E1
3.479415653E2,1.692000008E1,-6.719999790E0,-4.343999863E1
3.480415653E2,1.781999969E1,-7.440000057E0,-4.097999954E1
3.481415653E2,1.997999954E1,-9.059999466E0,-4.134000015E1
3.482415653E2,1.955999947E1,-1.055999947E1,-4.097999954E1
3.483415653E2,1.937999916E1,-7.139999866E0,-4.271999741E1
3.484415653E2,1.805999947E1,-6.960000038E0,-4.068000031E1
3.485415653E2,1.794000053E1,-6.719999790E0,-4.295999908E1
3.486415653E2,1.644000053E1,-8.819999695E0,-4.013999939E1
3.487415653E2,1.787999916E1,-7.619999886E0,-3.893999863E1
3.488415653E2,1.703999901E1,-6.960000038E0,-4.050000000E1
3.489415653E2,1.937999916E1,-3.419999838E0,-4.313999939E1
3.490415653E2,1.884000015E1,-5.460000038E0,-4.181999969E1
3.491415653E2,2.226000023E1,-5.099999905E0,-4.265999985E1
3.492415653E2,2.111999893E1,-6.779999733E0,-4.139999771E1
3.493415653E2,1.913999939E1,-5.159999847E0,-4.439999771E1
3.494415653E2,1.847999954E1,-4.559999943E0,-4.361999893E1
3.495415653E2,1.877999878E1,-5.879999638E0,-4.415999985E1
3.496415653E2,1.752000046E1,-8.340000153E0,-4.247999954E1
3.497415653E2,1.596000004E1,-1.031999969E1,-3.929999924E1
3.498415653E2,1.613999939E1,-8.579999924E0,-4.325999832E1
3.499415653E2,1.668000031E1,-8.039999962E0,-4.325999832E1
3.500415653E2,1.979999924E1,-7.739999771E0,-4.307999802E1
3.501415653E2,2.100000000E1,-9.960000038E0,-4.187999725E1
3.502415653E2,2.207999992E1,-1.223999977E1,-3.947999954E1
3.503415653E2,1.902000046E1,-1.205999947E1,-4.145999908E1
3.504415653E2,2.142000008E1,-7.799999714E0,-4.379999924E1
3.505415653E2,2.027999878E1,-1.085999966E1,-4.241999817E1
3.506415653E2,1.968000031E1,-1.151999950E1,-4.254000092E1
3.507415653E2,2.003999901E1,-1.217999935E1,-3.779999924E1
3.508415653E2,2.184000015E1,-9.000000000E0,-4.337999725E1
3.509415653E2,2.273999977E1,-9.000000000E0,-4.145999908E1
3.510415653E2,2.393999863E1,-9.659999847E0,-3.977999878E1
3.511415653E2,2.387999916E1,-1.115999985E1,-4.134000015E1
3.512415653E2,2.621999931E1,-1.253999996E1,-3.720000076E1
3.513415653E2,2.327999878E1,-1.163999939E1,-4.007999802E1
3.514415653E2,2.297999954E1,-9.179999352E0,-4.170000076E1
3.515415653E2,2.069999886E1,-1.139999962E1,-4.031999969E1
3.516415653E2,1.907999992E1,-1.284000015E1,-3.905999756E1
3.517415653E2,1.979999924E1,-1.602000046E1,-3.359999847E1
3.518415653E2,1.937999916E1,-1.235999966E1,-4.002000046E1
3.519415653E2,1.992000008E1,-1.061999989E1,-4.043999863E1
3.520415653E2,1.895999908E1,-9.420000076E0,-4.031999969E1
3.521415653E2,1.884000015E1,-1.019999981E1,-4.061999893E1
3.522415653E2,1.973999977E1,-1.265999985E1,-3.509999847E1
3.523415653E2,1.913999939E1,-1.331999969E1,-3.443999863E1
3.524415653E2,1.871999931E1,-9.659999847E0,-3.911999893E1
3.525415653E2,1.710000038E1,-1.043999958E1,-3.911999893E1
3.526415653E2,1.589999962E1,-1.157999992E1,-3.761999893E1
3.527415653E2,1.619999886E1,-1.223999977E1,-3.786000061E1
3.528415653E2,1.637999916E1,-1.085999966E1,-3.804000092E1
3.529415653E2,1.745999908E1,-7.379999638E0,-4.104000092E1
3.530415653E2,1.800000000E1,-6.179999828E0,-3.995999908E1
3.531415653E2,1.884000015E1,-5.879999638E0,-4.055999756E1
3.532415653E2,1.307999992E1,-1.823999977E1,-2.034000015E1
3.533415653E2,1.692000008E1,-1.211999989E1,-3.557999802E1
3.534415653E2,1.727999878E1,-8.099999428E0,-3.900000000E1
3.535415653E2,1.668000031E1,-7.139999866E0,-4.086000061E1
3.536415653E2,1.542000008E1,-8.760000229E0,-3.900000000E1
3.537415653E2,1.535999966E1,-9.659999847E0,-3.809999847E1
3.538415653E2,1.529999924E1,-7.739999771E0,-4.073999786E1
3.539415653E2,1.583999920E1,-6.960000038E0,-3.947999954E1
3.540415653E2,1.739999962E1,-5.699999809E0,-4.073999786E1
3.541415653E2,1.926000023E1,-6.239999771E0,-3.947999954E1
3.542415653E2,1.968000031E1,-5.699999809E0,-4.031999969E1
3.543415653E2,2.003999901E1,-7.379999638E0,-4.002000046E1
3.544415653E2,1.871999931E1,-6.179999828E0,-4.170000076E1
3.545415653E2,1.715999985E1,-7.739999771E0,-3.905999756E1
3.546415653E2,1.715999985E1,-7.079999924E0,-3.911999893E1
3.547415653E2,1.613999939E1,-9.359999657E0,-3.845999908E1
3.548415653E2,1.829999924E1,-5.879999638E0,-4.307999802E1
3.549415653E2,1.607999992E1,-8.099999428E0,-3.947999954E1
3.550415653E2,1.884000015E1,-5.400000095E0,-4.284000015E1
3.551415653E2,1.907999992E1,-7.319999695E0,-4.271999741E1
3.552415653E2,2.052000046E1,-8.220000267E0,-4.200000000E1
3.553415653E2,2.147999954E1,-9.179999352E0,-4.031999969E1
3.554415653E2,2.045999908E1,-8.519999504E0,-4.229999924E1
3.555415653E2,2.015999985E1,-6.059999943E0,-4.193999863E1
3.556415653E2,1.955999947E1,-7.559999943E0,-4.295999908E1
3.557415653E2,1.871999931E1,-8.760000229E0,-4.013999939E1
3.558415653E2,1.997999954E1,-9.659999847E0,-4.241999817E1
3.559415653E2,1.985999870E1,-8.460000038E0,-4.055999756E1
3.560415653E2,2.147999954E1,-6.119999886E0,-4.259999847E1
3.561415653E2,2.213999939E1,-8.220000267E0,-4.086000061E1
3.562415653E2,2.321999931E1,-8.819999695E0,-4.223999786E1
3.563415653E2,2.279999924E1,-1.038000011E1,-3.995999908E1
3.564415653E2,2.105999947E1,-1.139999962E1,-4.073999786E1
3.565415653E2,2.076000023E1,-9.659999847E0,-4.259999847E1
3.566415653E2,2.087999916E1,-9.359999657E0,-4.241999817E1
3.567415653E2,1.577999973E1,-1.559999943E1,-3.347999954E1
3.568415653E2,1.907999992E1,-1.163999939E1,-4.061999893E1
3.569415653E2,1.818000031E1,-9.899999619E0,-4.170000076E1
3.570415653E2,1.907999992E1,-7.019999981E0,-4.284000015E1
3.571415653E2,2.039999962E1,-6.179999828E0,-4.343999863E1
3.572415653E2,1.902000046E1,-9.539999962E0,-3.941999817E1
3.573415653E2,2.045999908E1,-1.007999992E1,-4.043999863E1
3.574415653E2,1.763999939E1,-1.151999950E1,-3.929999924E1
3.575415653E2,1.931999969E1,-8.099999428E0,-4.236000061E1
3.576415653E2,1.829999924E1,-9.239999771E0,-4.175999832E1
3.577415653E2,1.745999908E1,-1.043999958E1,-4.218000031E1
3.578415653E2,1.847999954E1,-1.061999989E1,-4.139999771E1
3.579415653E2,1.596000004E1,-1.013999939E1,-3.965999985E1
3.580415653E2,1.685999870E1,-7.619999886E0,-4.307999802E1
3.581415653E2,1.721999931E1,-6.119999886E0,-4.505999756E1
3.582415653E2,1.734000015E1,-7.079999924E0,-4.361999893E1
3.583415653E2,1.794000053E1,-9.359999657E0,-4.397999954E1
3.584415653E2,1.847999954E1,-1.146000004E1,-4.139999771E1
3.585415653E2,1.811999893E1,-8.579999924E0,-4.379999924E1
3.586415653E2,1.703999901E1,-7.559999943E0,-4.421999741E1
3.587415653E2,1.619999886E1,-8.159999847E0,-4.463999939E1
3.588415653E2,1.692000008E1,-1.031999969E1,-4.481999969E1
3.589415653E2,1.745999908E1,-9.359999657E0,-4.463999939E1
3.590415653E2,1.752000046E1,-7.319999695E0,-4.475999832E1
3.591415653E2,1.535999966E1,-7.799999714E0,-4.523999786E1
3.592415653E2,1.685999870E1,-8.039999962E0,-4.463999939E1
3.593415653E2,1.463999939E1,-9.179999352E0,-4.452000046E1
3.594415653E2,1.421999931E1,-9.000000000E0,-4.452000046E1
3.595415653E2,1.475999928E1,-8.159999847E0,-4.434000015E1
3.596415653E2,1.631999969E1,-7.679999828E0,-4.320000076E1
3.597415653E2,1.403999996E1,-1.026000023E1,-4.187999725E1
3.598415653E2,1.697999954E1,-7.259999752E0,-4.427999878E1
3.599415653E2,1.602000046E1,-8.760000229E0,-4.091999817E1
3.600415653E2,1.619999886E1,-5.339999676E0,-4.415999985E1
3.601415653E2,1.710000038E1,-4.859999657E0,-4.565999985E1
3.602415653E2,1.602000046E1,-4.799999714E0,-4.553999710E1
3.603415653E2,1.655999947E1,-1.247999954E1,-2.826000023E1
3.604415653E2,1.985999870E1,-8.279999733E0,-3.552000046E1
3.605415653E2,2.118000031E1,-6.420000076E0,-3.995999908E1
3.606415653E2,1.926000023E1,-6.359999657E0,-3.797999954E1
3.607415653E2,1.769999886E1,-8.279999733E0,-3.827999878E1
3.608415653E2,1.794000053E1,-7.919999599E0,-4.134000015E1
3.609415653E2,1.895999908E1,-6.779999733E0,-3.857999802E1
3.610415653E2,1.853999901E1,-5.940000057E0,-3.797999954E1
3.611415653E2,1.895999908E1,-2.220000029E0,-4.145999908E1
3.612415653E2,1.842000008E1,-5.460000038E0,-4.043999863E1
3.613415653E2,2.039999962E1,-4.799999714E0,-4.247999954E1
3.614415653E2,1.865999985E1,-9.000000000E0,-3.407999802E1
3.615415653E2,2.213999939E1,-4.319999695E0,-4.350000000E1
3.616415653E2,2.243999863E1,-4.500000000E0,-4.187999725E1
3.617415653E2,2.021999931E1,-7.559999943E0,-4.061999893E1
3.618415653E2,2.111999893E1,-6.480000019E0,-4.307999802E1
3.619415653E2,2.034000015E1,-6.539999962E0,-4.091999817E1
3.620415653E2,2.057999992E1,-5.819999695E0,-4.121999741E1
3.621415653E2,2.118000031E1,-4.980000019E0,-4.361999893E1
3.622415653E2,2.105999947E1,-6.179999828E0,-4.193999863E1
3.623415653E2,2.231999969E1,-5.699999809E0,-4.307999802E1
3.624415653E2,2.250000000E1,-7.199999809E0,-4.145999908E1
3.625415653E2,2.429999924E1,-6.359999657E0,-3.977999878E1
3.626415653E2,2.100000000E1,-6.960000038E0,-3.881999969E1
3.627415653E2,1.889999962E1,-8.460000038E0,-3.593999863E1
3.628415653E2,1.985999870E1,-8.460000038E0,-3.923999786E1
3.629415653E2,2.003999901E1,-1.061999989E1,-4.050000000E1
3.630415653E2,1.955999947E1,-8.399999619E0,-4.193999863E1
3.631415653E2,1.968000031E1,-6.239999771E0,-4.218000031E1
3.632415653E2,1.895999908E1,-5.219999790E0,-4.277999878E1
3.633415653E2,2.027999878E1,-5.879999638E0,-4.086000061E1
3.634415653E2,1.919999886E1,-8.519999504E0,-3.923999786E1
3.635415653E2,2.045999908E1,-8.760000229E0,-3.671999741E1
3.636415653E2,1.913999939E1,-8.639999390E0,-3.870000076E1
3.637415653E2,1.907999992E1,-8.519999504E0,-4.025999832E1
3.638415653E2,1.860000038E1,-8.039999962E0,-4.079999924E1
3.639415653E2,1.937999916E1,-6.539999962E0,-4.254000092E1
3.640415653E2,1.973999977E1,-5.339999676E0,-4.295999908E1
3.641415653E2,1.877999878E1,-6.239999771E0,-4.271999741E1
3.642415653E2,1.884000015E1,-6.839999676E0,-4.157999802E1
3.643415653E2,2.081999969E1,-5.579999924E0,-4.313999939E1
3.644415653E2,2.207999992E1,-6.359999657E0,-4.097999954E1
3.645415653E2,2.165999985E1,-6.059999943E0,-4.157999802E1
3.646415653E2,1.913999939E1,-5.639999866E0,-3.875999832E1
3.647415653E2,1.745999908E1,-6.299999714E0,-3.845999908E1
3.648415653E2,1.776000023E1,-7.019999981E0,-3.797999954E1
3.649415653E2,1.685999870E1,-7.139999866E0,-4.020000076E1
3.650415653E2,1.787999916E1,-5.519999981E0,-3.804000092E1
3.651415653E2,1.668000031E1,-4.019999981E0,-3.977999878E1
3.652415653E2,1.800000000E1,-2.759999990E0,-4.061999893E1
3.653415653E2,1.877999878E1,-4.259999752E0,-4.061999893E1
3.654415653E2,2.015999985E1,-4.380000114E0,-4.068000031E1
3.655415653E2,1.992000008E1,-6.539999962E0,-3.702000046E1
3.656415653E2,1.847999954E1,-7.559999943E0,-3.797999954E1
3.657415653E2,1.823999977E1,-4.859999657E0,-4.229999924E1
3.658415653E2,1.739999962E1,-5.639999866E0,-4.236000061E1
3.659415653E2,1.703999901E1,-7.799999714E0,-4.031999969E1
3.660415653E2,1.739999962E1,-7.440000057E0,-4.205999756E1
3.661415653E2,1.673999977E1,-7.199999809E0,-3.995999908E1
3.662415653E2,1.661999893E1,-4.380000114E0,-4.331999969E1
3.663415653E2,1.889999962E1,-2.579999924E0,-4.181999969E1
3.664415653E2,1.979999924E1,-3.419999838E0,-4.145999908E1
3.665415653E2,1.961999893E1,-6.599999905E0,-3.071999931E1
3.666415653E2,2.100000000E1,-7.679999828E0,-2.879999924E1
3.667415653E2,1.985999870E1,-6.480000019E0,-3.545999908E1
3.668415653E2,1.968000031E1,-4.799999714E0,-3.677999878E1
3.669415653E2,1.902000046E1,-7.559999943E0,-3.695999908E1
3.670415653E2,1.776000023E1,-9.479999542E0,-4.020000076E1
3.671415653E2,1.913999939E1,-7.440000057E0,-4.061999893E1
3.672415653E2,1.853999901E1,-7.500000000E0,-4.025999832E1
3.673415653E2,2.039999962E1,-4.920000076E0,-4.073999786E1
3.674415653E2,2.105999947E1,-4.920000076E0,-3.881999969E1
3.675415653E2,2.165999985E1,-5.519999981E0,-3.750000000E1
3.676415653E2,2.237999916E1,-8.159999847E0,-3.347999954E1
3.677415653E2,2.339999962E1,-7.199999809E0,-3.654000092E1
3.678415653E2,2.231999969E1,-4.500000000E0,-3.893999863E1
3.679415653E2,2.184000015E1,-4.619999886E0,-4.229999924E1
3.680415653E2,1.919999886E1,-7.379999638E0,-3.965999985E1
3.681415653E2,1.950000000E1,-8.220000267E0,-4.079999924E1
3.682415653E2,2.195999908E1,-7.500000000E0,-4.175999832E1
3.683415653E2,2.123999977E1,-8.099999428E0,-4.302000046E1
3.684415653E2,2.237999916E1,-6.599999905E0,-4.259999847E1
3.685415653E2,2.226000023E1,-7.079999924E0,-4.115999985E1
3.686415653E2,2.357999992E1,-8.880000114E0,-3.570000076E1
3.687415653E2,2.118000031E1,-1.175999928E1,-3.545999908E1
3.688415653E2,2.010000038E1,-1.296000004E1,-3.521999741E1
3.689415653E2,1.847999954E1,-1.247999954E1,-3.875999832E1
3.690415653E2,1.860000038E1,-1.080000019E1,-4.277999878E1
3.691415653E2,1.847999954E1,-1.001999950E1,-4.277999878E1
3.692415653E2,1.889999962E1,-9.719999313E0,-4.115999985E1
3.693415653E2,1.613999939E1,-1.073999977E1,-4.223999786E1
3.694415653E2,1.902000046E1,-9.719999313E0,-4.254000092E1
3.695415653E2,1.823999977E1,-1.026000023E1,-4.259999847E1
3.696415653E2,1.721999931E1,-1.050000000E1,-4.134000015E1
3.697415653E2,1.835999870E1,-9.840000153E0,-4.211999893E1
3.698415653E2,2.081999969E1,-1.134000015E1,-4.265999985E1
3.699415653E2,1.907999992E1,-1.127999973E1,-4.236000061E1
3.700415653E2,1.919999886E1,-9.059999466E0,-4.470000076E1
3.701415653E2,1.787999916E1,-9.119999886E0,-4.361999893E1
3.702415653E2,1.637999916E1,-9.719999313E0,-4.355999756E1
3.703415653E2,1.409999943E1,-1.409999943E1,-3.431999969E1
3.704415653E2,1.631999969E1,-1.235999966E1,-3.857999802E1
3.705415653E2,1.619999886E1,-1.103999996E1,-3.989999771E1
3.706415653E2,1.661999893E1,-1.092000008E1,-4.427999878E1
3.707415653E2,1.511999989E1,-1.067999935E1,-4.337999725E1
3.708415653E2,1.710000038E1,-8.340000153E0,-4.481999969E1
3.709415653E2,1.631999969E1,-1.080000019E1,-4.337999725E1
3.710415653E2,1.637999916E1,-9.840000153E0,-4.470000076E1
3.711415653E2,1.602000046E1,-1.038000011E1,-4.452000046E1
3.712415653E2,1.493999958E1,-1.031999969E1,-4.505999756E1
3.713415653E2,1.373999977E1,-1.067999935E1,-4.523999786E1
3.714415653E2,1.265999985E1,-1.043999958E1,-4.595999908E1
3.715415653E2,1.247999954E1,-1.169999981E1,-4.505999756E1
3.716415653E2,1.043999958E1,-1.392000008E1,-4.373999786E1
3.717415653E2,1.115999985E1,-1.121999931E1,-4.673999786E1
3.718415653E2,1.193999958E1,-1.109999943E1,-4.620000076E1
3.719415653E2,1.253999996E1,-9.359999657E0,-4.577999878E1
